Customer_Name,Customer_Job,Customer_Age,Gender,Credit_Rating,Collateral_Type,Customer_ID
Dina Ibrahim,Teacher,53,Female,C,Vehicle,CUST-19210
Bassem El-Sayed,Technician,44,Female,A,,CUST-19211
Zaki Adel,Technician,54,Female,C,Land,CUST-19212
Hamdy Amr,Sales_Rep,37,Female,C,Land,CUST-19213
Mostafa Mansour,Doctor,25,Male,C,Land,CUST-19214
Sara Abdel-Aziz,Teacher,24,Female,D,Land,CUST-19215
Sherif Abdel-Aziz,Accountant,47,Male,D,,CUST-19216
Bassem Hassan,Teacher,48,Male,D,Vehicle,CUST-19217
Ahmed Nabil,Sales_Rep,35,Female,B,,CUST-19218
Mona Mahmoud,Doctor,60,Male,D,Land,CUST-19219
Wael El-Sayed,Engineer,31,Male,A,Land,CUST-19220
Dina Nabil,Sales_Rep,51,Female,B,Vehicle,CUST-19221
Karim Adel,Freelancer,47,Male,C,Vehicle,CUST-19222
Hassan Mansour,Engineer,44,Male,A,Land,CUST-19223
Khaled El-Sayed,Freelancer,25,Male,C,Land,CUST-19224
Ibrahim Abdel-Aziz,Teacher,61,Male,B,Land,CUST-19225
Sherif Ghanem,Freelancer,23,Female,B,,CUST-19226
Sherif Mahmoud,Accountant,33,Female,D,Land,CUST-19227
Dina Abdel-Aziz,Technician,40,Male,D,Land,CUST-19228
Mona Ghanem,Teacher,54,Male,C,Vehicle,CUST-19229
Nabil Mansour,Sales_Rep,33,Female,C,Vehicle,CUST-19230
Nabil Ghanem,Freelancer,28,Female,C,Vehicle,CUST-19231
Omar El-Sayed,Technician,65,Male,A,,CUST-19232
Omar Kamel,Accountant,63,Male,C,,CUST-19233
Heba Fawzy,Engineer,32,Male,C,Land,CUST-19234
Dina Mansour,Accountant,37,Female,D,Land,CUST-19235
Sherif Mahmoud,Sales_Rep,48,Male,A,Land,CUST-19236
Salma Reda,Freelancer,39,Female,D,,CUST-19237
Khaled Ghanem,Freelancer,22,Female,A,Land,CUST-19238
Hamdy Abdel-Aziz,Freelancer,33,Female,B,,CUST-19239
Karim Abdel-Aziz,Teacher,27,Female,D,Vehicle,CUST-19240
Ahmed Nabil,Freelancer,38,Male,D,,CUST-19241
Ibrahim Hamdy,Technician,54,Male,D,Land,CUST-19242
Tarek Ibrahim,Sales_Rep,43,Female,B,Vehicle,CUST-19243
Amira Amr,Freelancer,52,Female,B,Vehicle,CUST-19244
Omar Fawzy,Teacher,51,Male,A,,CUST-19245
Ahmed Amr,Teacher,41,Female,C,Vehicle,CUST-19246
Khaled Reda,Accountant,63,Female,A,Vehicle,CUST-19247
Karim Abdel-Aziz,Freelancer,53,Male,B,,CUST-19248
Karim Amr,Accountant,26,Male,B,Land,CUST-19249
Bassem Ibrahim,Freelancer,60,Male,D,,CUST-19250
Ibrahim El-Sayed,Teacher,39,Female,A,,CUST-19251
Khaled El-Sayed,Engineer,65,Male,D,,CUST-19252
Fatma Ibrahim,Freelancer,41,Male,A,Vehicle,CUST-19253
Tarek Zaki,Engineer,38,Male,A,Land,CUST-19254
Wael Amr,Freelancer,51,Female,A,,CUST-19255
Tarek Mansour,Accountant,33,Male,D,,CUST-19256
Dina Hassan,Technician,54,Female,A,,CUST-19257
Salma Kamel,Accountant,29,Male,C,Vehicle,CUST-19258
Mostafa Zaki,Engineer,54,Male,A,,CUST-19259
Wael Mahmoud,Freelancer,55,Male,C,,CUST-19260
Hassan Kamel,Teacher,65,Female,D,Land,CUST-19261
Amira Ibrahim,Sales_Rep,58,Male,B,,CUST-19262
Tarek Adel,Teacher,55,Female,A,Land,CUST-19263
Ibrahim Ibrahim,Teacher,27,Male,D,Land,CUST-19264
Dina Abdel-Aziz,Sales_Rep,41,Male,A,Land,CUST-19265
Zaki Saied,Accountant,22,Male,A,Vehicle,CUST-19266
Heba Mansour,Teacher,42,Female,C,Vehicle,CUST-19267
Karim Amr,Sales_Rep,50,Female,A,Vehicle,CUST-19268
Layla Hassan,Doctor,58,Male,D,,CUST-19269
Fatma Nabil,Accountant,34,Female,B,Vehicle,CUST-19270
Fatma Hassan,Sales_Rep,61,Male,A,,CUST-19271
Zaki Fawzy,Accountant,26,Female,D,Vehicle,CUST-19272
Ahmed Kamel,Teacher,33,Female,D,,CUST-19273
Hamdy Reda,Engineer,24,Male,B,Vehicle,CUST-19274
Wael Fawzy,Teacher,51,Female,C,Land,CUST-19275
Mona Zaki,Accountant,55,Male,C,,CUST-19276
Zaki Ibrahim,Technician,35,Female,B,,CUST-19277
Karim Mahmoud,Sales_Rep,38,Female,D,,CUST-19278
Dina Ghanem,Doctor,45,Female,D,,CUST-19279
Mostafa Hamdy,Teacher,55,Female,C,,CUST-19280
Hamdy Ibrahim,Freelancer,46,Female,B,,CUST-19281
Ibrahim El-Sayed,Freelancer,39,Male,D,,CUST-19282
Hamdy Zaki,Engineer,33,Female,D,,CUST-19283
Sherif Ibrahim,Accountant,51,Female,B,,CUST-19284
Hoda Adel,Freelancer,53,Male,C,Vehicle,CUST-19285
Fatma Ibrahim,Freelancer,50,Female,D,Land,CUST-19286
Mostafa Mahmoud,Engineer,21,Female,B,Vehicle,CUST-19287
Heba Fawzy,Teacher,55,Female,C,Land,CUST-19288
Sara Adel,Technician,54,Female,A,Land,CUST-19289
Mahmoud Hamdy,Engineer,40,Male,C,Vehicle,CUST-19290
Layla Adel,Freelancer,28,Male,C,,CUST-19291
Mahmoud Ghanem,Teacher,45,Male,C,Land,CUST-19292
Mahmoud Mahmoud,Technician,61,Male,D,,CUST-19293
Fatma El-Sayed,Technician,40,Female,A,Land,CUST-19294
Nabil Amr,Technician,62,Male,D,Vehicle,CUST-19295
Zaki Hamdy,Technician,59,Female,C,Vehicle,CUST-19296
Zaki Adel,Accountant,64,Female,A,,CUST-19297
Nabil Ibrahim,Sales_Rep,49,Male,C,,CUST-19298
Hassan El-Sayed,Sales_Rep,39,Male,D,,CUST-19299
Mona Hassan,Freelancer,60,Male,C,,CUST-19300
Mostafa Ibrahim,Sales_Rep,26,Female,A,Land,CUST-19301
Mostafa Ghanem,Engineer,60,Male,B,Vehicle,CUST-19302
Mona Hamdy,Freelancer,40,Female,C,,CUST-19303
,Technician,61,Male,A,Land,CUST-19304
Bassem Reda,Teacher,36,Male,D,,CUST-19305
Wael Abdel-Aziz,Engineer,21,Female,B,Vehicle,CUST-19306
Hoda Hassan,Doctor,46,Male,A,Vehicle,CUST-19307
Tarek Saied,Sales_Rep,63,Male,C,,CUST-19308
Khaled Ghanem,Sales_Rep,28,Female,D,,CUST-19309
Hoda Saied,Engineer,48,Female,D,Land,CUST-19310
Hoda Fawzy,Teacher,40,Male,D,,CUST-19311
Mohamed Zaki,Engineer,65,Male,C,Vehicle,CUST-19312
Ahmed Kamel,Doctor,36,Male,C,Vehicle,CUST-19313
Heba Mansour,Teacher,35,Male,A,Land,CUST-19314
Nabil Mansour,Accountant,62,Male,B,,CUST-19315
Sara Amr,Teacher,54,Female,D,,CUST-19316
Khaled Amr,Freelancer,36,Male,C,,CUST-19317
Fatma El-Sayed,Doctor,31,Male,B,,CUST-19318
Dina Amr,Doctor,22,Male,B,Vehicle,CUST-19319
Mahmoud Ibrahim,Sales_Rep,27,Male,C,Land,CUST-19320
Amira Adel,Teacher,44,Female,B,,CUST-19321
Bassem Adel,Teacher,42,Female,B,,CUST-19322
Omar Amr,Accountant,45,Male,C,,CUST-19323
Heba Mansour,Accountant,35,Male,C,Land,CUST-19324
Zaki Amr,Teacher,60,Female,D,Land,CUST-19325
Wael Mahmoud,Freelancer,54,Male,C,Vehicle,CUST-19326
Salma Mansour,Technician,64,Male,B,,CUST-19327
Tarek Mahmoud,Sales_Rep,61,Male,B,Vehicle,CUST-19328
Ibrahim Adel,Doctor,33,Female,A,Vehicle,CUST-19329
Hamdy Kamel,Engineer,58,Male,B,,CUST-19330
Zaki Hamdy,Freelancer,50,Female,D,Vehicle,CUST-19331
Ibrahim Abdel-Aziz,Technician,26,Female,C,Land,CUST-19332
Layla Amr,Sales_Rep,62,Female,B,Land,CUST-19333
Hassan Ibrahim,Freelancer,59,Male,C,Vehicle,CUST-19334
Mohamed Saied,Doctor,52,Female,B,Vehicle,CUST-19335
Dina Kamel,Technician,26,Female,C,,CUST-19336
Mahmoud Hamdy,Engineer,27,Male,B,,CUST-19337
Hassan Saied,Doctor,48,Male,A,Vehicle,CUST-19338
Dina Abdel-Aziz,Technician,49,Female,C,,CUST-19339
Mostafa Saied,Freelancer,36,Male,C,Vehicle,CUST-19340
Bassem Reda,Teacher,48,Female,D,,CUST-19341
Fatma Fawzy,Sales_Rep,51,Female,A,Vehicle,CUST-19342
Mona Hamdy,Teacher,62,Female,C,Land,CUST-19343
Layla Ghanem,Accountant,34,Male,D,Vehicle,CUST-19344
,Doctor,50,Male,A,,CUST-19345
Salma Abdel-Aziz,Sales_Rep,64,Male,C,Vehicle,CUST-19346
Zaki Amr,Technician,45,Male,A,Vehicle,CUST-19347
Mona Mahmoud,Accountant,53,Male,C,Land,CUST-19348
Sherif Fawzy,Engineer,49,Female,D,,CUST-19349
Bassem Mahmoud,Accountant,43,Male,A,,CUST-19350
Heba Zaki,Freelancer,28,Female,C,Land,CUST-19351
Mahmoud Ghanem,Teacher,46,Male,D,Land,CUST-19352
Hoda Ibrahim,Doctor,28,Male,D,,CUST-19353
Salma Abdel-Aziz,Sales_Rep,26,Male,D,Land,CUST-19354
Sara Ibrahim,Engineer,63,Female,B,,CUST-19355
Mohamed Nabil,Freelancer,57,Male,A,Land,CUST-19356
Wael Zaki,Teacher,58,Female,A,Land,CUST-19357
Karim Hamdy,Doctor,65,Female,B,Land,CUST-19358
Wael El-Sayed,Teacher,55,Female,D,Land,CUST-19359
Mohamed Fawzy,Technician,55,Female,A,Land,CUST-19360
Mostafa Ghanem,Freelancer,33,Female,B,,CUST-19361
Karim El-Sayed,Doctor,58,Female,D,,CUST-19362
Mostafa Nabil,Freelancer,22,Female,C,Vehicle,CUST-19363
Zaki Amr,Doctor,37,Female,A,Land,CUST-19364
Amira Hamdy,Doctor,32,Female,B,,CUST-19365
Hamdy Mansour,Engineer,32,Female,B,,CUST-19366
Karim Fawzy,Accountant,29,Male,D,Land,CUST-19367
Hassan Adel,Engineer,58,Male,B,Vehicle,CUST-19368
Heba Ibrahim,Teacher,57,Male,A,Vehicle,CUST-19369
Tarek Fawzy,Engineer,59,Male,A,,CUST-19370
Mostafa Ibrahim,Engineer,51,Male,C,Land,CUST-19371
Sara Abdel-Aziz,Teacher,25,Male,A,Land,CUST-19372
Amira Ghanem,Doctor,44,Female,A,Vehicle,CUST-19373
Mostafa Reda,Technician,21,Male,A,Land,CUST-19374
Omar El-Sayed,Sales_Rep,53,Female,B,Vehicle,CUST-19375
Mahmoud Kamel,Accountant,41,Male,D,Vehicle,CUST-19376
Layla Reda,Doctor,60,Female,B,Vehicle,CUST-19377
Ibrahim Adel,Technician,53,Male,B,Land,CUST-19378
Heba Mahmoud,Freelancer,28,Female,D,Land,CUST-19379
Nabil Mansour,Freelancer,54,Male,A,,CUST-19380
Layla Ghanem,Sales_Rep,29,Male,A,Land,CUST-19381
Heba Saied,Engineer,42,Male,C,,CUST-19382
Dina Mansour,Technician,21,Female,A,,CUST-19383
Tarek Ibrahim,Teacher,50,Female,D,Vehicle,CUST-19384
Ibrahim Ghanem,Teacher,23,Female,C,Land,CUST-19385
Layla Reda,Accountant,49,Male,D,Vehicle,CUST-19386
Hamdy Ibrahim,Accountant,51,Male,C,Vehicle,CUST-19387
Mostafa Saied,Freelancer,50,Female,C,Vehicle,CUST-19388
,Freelancer,64,Female,A,Vehicle,CUST-19389
Hoda Fawzy,Sales_Rep,23,Female,C,,CUST-19390
Layla El-Sayed,Doctor,27,Female,C,Land,CUST-19391
Hoda Fawzy,Freelancer,42,Female,A,,CUST-19392
Layla Zaki,Teacher,52,Female,B,,CUST-19393
Hamdy Mahmoud,Doctor,41,Male,B,Vehicle,CUST-19394
Heba Mahmoud,Sales_Rep,60,Male,C,Land,CUST-19395
Dina Mansour,Accountant,55,Female,A,Vehicle,CUST-19396
Mostafa Fawzy,Teacher,33,Male,B,Land,CUST-19397
Khaled Mahmoud,Technician,58,Female,D,Vehicle,CUST-19398
Sara Hassan,Sales_Rep,62,Female,B,Vehicle,CUST-19399
Sara Nabil,Accountant,25,Male,D,Land,CUST-19400
Mohamed Mahmoud,Doctor,58,Female,C,,CUST-19401
Sara Amr,Teacher,53,Male,A,Land,CUST-19402
Tarek Ibrahim,Accountant,49,Male,B,,CUST-19403
Nabil Nabil,Freelancer,50,Male,C,Land,CUST-19404
Dina Kamel,Accountant,34,Male,A,Vehicle,CUST-19405
Salma Mahmoud,Accountant,40,Female,C,Land,CUST-19406
Sherif Hamdy,Freelancer,34,Male,A,,CUST-19407
Salma Amr,Doctor,44,Male,A,Land,CUST-19408
Mohamed Saied,Engineer,47,Female,B,Vehicle,CUST-19409
Hassan Fawzy,Doctor,30,Female,A,,CUST-19410
Omar Nabil,Technician,55,Female,D,Land,CUST-19411
Mahmoud Mahmoud,Doctor,26,Male,A,Land,CUST-19412
Salma Ibrahim,Technician,28,Male,A,Land,CUST-19413
Salma Hamdy,Teacher,54,Male,B,,CUST-19414
Tarek Abdel-Aziz,Teacher,23,Female,A,Vehicle,CUST-19415
Ibrahim Fawzy,Teacher,43,Male,C,,CUST-19416
,Technician,35,Female,B,,CUST-19417
Ahmed Fawzy,Accountant,43,Male,D,Vehicle,CUST-19418
Hoda Mahmoud,Sales_Rep,39,Male,B,Vehicle,CUST-19419
Bassem Mahmoud,Doctor,54,Female,D,Land,CUST-19420
Karim El-Sayed,Engineer,53,Female,C,Land,CUST-19421
Ahmed Reda,Accountant,47,Male,C,Vehicle,CUST-19422
Mona El-Sayed,Accountant,34,Male,B,Vehicle,CUST-19423
Dina Nabil,Teacher,47,Female,C,,CUST-19424
Mohamed Kamel,Sales_Rep,54,Male,B,,CUST-19425
Mohamed Mansour,Technician,47,Male,C,,CUST-19426
Tarek Abdel-Aziz,Accountant,35,Male,D,Vehicle,CUST-19427
Hassan Mahmoud,Doctor,63,Female,D,Vehicle,CUST-19428
Amira Fawzy,Sales_Rep,57,Male,B,Vehicle,CUST-19429
Amira Abdel-Aziz,Engineer,29,Male,B,Vehicle,CUST-19430
Bassem Nabil,Engineer,28,Female,D,,CUST-19431
Sara Nabil,Doctor,39,Female,C,Land,CUST-19432
Wael Hamdy,Engineer,24,Male,C,,CUST-19433
Hoda Ibrahim,Sales_Rep,35,Female,B,Land,CUST-19434
Mona Zaki,Technician,56,Female,D,,CUST-19435
Amira Mansour,Technician,38,Male,D,Land,CUST-19436
Mostafa Saied,Engineer,37,Female,B,Vehicle,CUST-19437
Fatma Hassan,Teacher,54,Male,B,Land,CUST-19438
Hamdy Nabil,Sales_Rep,49,Female,A,Land,CUST-19439
Hassan Abdel-Aziz,Technician,57,Female,D,,CUST-19440
Sara Zaki,Teacher,53,Male,B,Land,CUST-19441
,Engineer,29,Male,C,Land,CUST-19442
Tarek Kamel,Engineer,58,Female,D,Land,CUST-19443
Hoda Hassan,Accountant,47,Male,A,Vehicle,CUST-19444
Nabil Kamel,Sales_Rep,35,Male,C,Land,CUST-19445
Fatma Ibrahim,Teacher,32,Female,B,Land,CUST-19446
Tarek Saied,Doctor,46,Female,D,Land,CUST-19447
Amira Reda,Sales_Rep,41,Male,B,Vehicle,CUST-19448
Karim Nabil,Doctor,36,Male,A,,CUST-19449
Ahmed Ghanem,Doctor,45,Male,A,Land,CUST-19450
,Technician,50,Male,A,,CUST-19451
Tarek Abdel-Aziz,Technician,48,Male,B,Vehicle,CUST-19452
Mona El-Sayed,Freelancer,56,Female,A,Land,CUST-19453
Mostafa Zaki,Sales_Rep,54,Female,D,Land,CUST-19454
Mohamed Hamdy,Sales_Rep,40,Male,C,Land,CUST-19455
Omar Ghanem,Teacher,27,Female,D,,CUST-19456
Zaki Abdel-Aziz,Sales_Rep,56,Male,D,,CUST-19457
Ibrahim Reda,Teacher,33,Female,D,Vehicle,CUST-19458
Hoda Adel,Doctor,39,Male,C,,CUST-19459
Nabil El-Sayed,Doctor,57,Female,D,Land,CUST-19460
Mahmoud Adel,Accountant,22,Female,B,Land,CUST-19461
Hassan Zaki,Technician,29,Female,B,,CUST-19462
Hoda Adel,Doctor,64,Male,D,Vehicle,CUST-19463
Layla Mahmoud,Doctor,40,Female,B,Vehicle,CUST-19464
Bassem Nabil,Accountant,43,Male,D,Vehicle,CUST-19465
,Accountant,62,Male,B,Vehicle,CUST-19466
Sara Kamel,Teacher,41,Male,D,,CUST-19467
Hoda Adel,Accountant,49,Male,B,,CUST-19468
Mona Adel,Accountant,49,Female,B,Vehicle,CUST-19469
Amira Nabil,Engineer,34,Male,C,Vehicle,CUST-19470
Ahmed Mahmoud,Engineer,26,Female,A,,CUST-19471
Ahmed Amr,Technician,33,Male,A,Vehicle,CUST-19472
Sherif Nabil,Doctor,61,Female,D,Vehicle,CUST-19473
Hassan Mansour,Doctor,35,Male,D,Land,CUST-19474
Omar Mansour,Doctor,52,Male,D,Land,CUST-19475
Tarek El-Sayed,Freelancer,28,Female,B,Vehicle,CUST-19476
Bassem Fawzy,Freelancer,37,Male,D,,CUST-19477
Layla Ghanem,Doctor,52,Male,C,Land,CUST-19478
Hassan Hassan,Freelancer,49,Male,D,,CUST-19479
Mahmoud Abdel-Aziz,Freelancer,51,Female,C,Vehicle,CUST-19480
Khaled Ghanem,Sales_Rep,24,Male,B,,CUST-19481
Bassem Adel,Sales_Rep,21,Female,B,Land,CUST-19482
Fatma Nabil,Teacher,21,Male,B,,CUST-19483
Khaled Amr,Sales_Rep,24,Female,B,,CUST-19484
Hassan Adel,Accountant,34,Female,A,,CUST-19485
Zaki Amr,Doctor,57,Female,D,,CUST-19486
Omar Mahmoud,Accountant,54,Female,B,,CUST-19487
Sherif Mansour,Doctor,32,Female,A,,CUST-19488
Bassem Mansour,Freelancer,59,Female,B,,CUST-19489
Sara Abdel-Aziz,Teacher,22,Female,C,,CUST-19490
Ibrahim Zaki,Accountant,40,Male,C,Vehicle,CUST-19491
Zaki Hassan,Teacher,37,Female,B,Land,CUST-19492
Hoda Adel,Accountant,50,Female,B,,CUST-19493
Wael Zaki,Sales_Rep,42,Female,B,Land,CUST-19494
Sara Ibrahim,Technician,57,Female,B,Vehicle,CUST-19495
Mohamed Adel,Technician,43,Male,B,,CUST-19496
Heba Zaki,Doctor,26,Female,C,Vehicle,CUST-19497
Mostafa Adel,Accountant,29,Female,B,Vehicle,CUST-19498
Sherif Abdel-Aziz,Teacher,46,Female,A,,CUST-19499
Fatma Amr,Doctor,35,Male,D,,CUST-19500
Bassem Hassan,Teacher,60,Male,D,,CUST-19501
Tarek Fawzy,Sales_Rep,56,Female,D,,CUST-19502
Mahmoud Reda,Doctor,26,Male,D,Land,CUST-19503
Mona Nabil,Accountant,52,Female,A,,CUST-19504
Tarek Ibrahim,Accountant,53,Male,A,,CUST-19505
Ahmed Saied,Accountant,49,Female,B,Land,CUST-19506
Salma Ghanem,Freelancer,30,Female,A,,CUST-19507
Mostafa Hamdy,Accountant,62,Male,C,,CUST-19508
Mona Reda,Freelancer,47,Female,C,,CUST-19509
Zaki Mansour,Teacher,25,Female,D,Land,CUST-19510
Salma Mansour,Doctor,54,Male,A,Land,CUST-19511
Zaki Adel,Engineer,35,Female,B,Vehicle,CUST-19512
Sara Saied,Technician,47,Male,D,,CUST-19513
Hassan Reda,Teacher,28,Male,B,Vehicle,CUST-19514
Fatma Hassan,Sales_Rep,42,Female,C,Land,CUST-19515
Amira Mansour,Engineer,40,Male,C,Vehicle,CUST-19516
Mostafa Amr,Sales_Rep,45,Male,B,,CUST-19517
Mona Mahmoud,Teacher,44,Female,A,,CUST-19518
Ahmed Hamdy,Doctor,51,Male,D,Land,CUST-19519
Tarek Ibrahim,Freelancer,36,Female,C,Land,CUST-19520
Hoda Mansour,Doctor,27,Female,A,Land,CUST-19521
Hoda Mahmoud,Technician,22,Male,C,Land,CUST-19522
Wael Saied,Teacher,31,Female,B,,CUST-19523
Dina Mahmoud,Engineer,27,Male,A,Vehicle,CUST-19524
,Engineer,65,Female,D,,CUST-19525
Hassan Ghanem,Engineer,37,Female,B,,CUST-19526
Sara Ibrahim,Technician,57,Female,C,Vehicle,CUST-19527
Salma Ghanem,Teacher,48,Male,B,Land,CUST-19528
Hassan Nabil,Engineer,43,Male,C,Vehicle,CUST-19529
Hoda Reda,Doctor,50,Female,A,Land,CUST-19530
,Doctor,41,Female,B,Land,CUST-19531
Heba Saied,Engineer,30,Male,D,,CUST-19532
Karim El-Sayed,Engineer,29,Male,A,Vehicle,CUST-19533
Mahmoud Zaki,Freelancer,54,Female,A,Land,CUST-19534
Fatma Amr,Engineer,21,Male,B,Land,CUST-19535
Fatma Saied,Engineer,35,Female,A,Vehicle,CUST-19536
Bassem Kamel,Freelancer,23,Male,D,Vehicle,CUST-19537
Salma Abdel-Aziz,Engineer,46,Male,B,Vehicle,CUST-19538
Salma Saied,Engineer,25,Female,A,,CUST-19539
Salma Hassan,Doctor,27,Male,C,Land,CUST-19540
Tarek Kamel,Doctor,41,Female,C,,CUST-19541
Mohamed Hamdy,Sales_Rep,59,Male,A,Vehicle,CUST-19542
Sherif Reda,Technician,57,Female,D,Land,CUST-19543
Sherif Reda,Technician,57,Male,B,Vehicle,CUST-19544
,Technician,34,Male,B,Land,CUST-19545
Wael Hamdy,Engineer,61,Female,B,,CUST-19546
Amira Mahmoud,Technician,26,Female,D,,CUST-19547
Sherif Kamel,Accountant,35,Female,D,Vehicle,CUST-19548
Omar Amr,Engineer,53,Female,A,Vehicle,CUST-19549
Mohamed El-Sayed,Accountant,22,Male,B,Land,CUST-19550
Zaki Reda,Technician,25,Female,A,,CUST-19551
,Doctor,36,Female,A,,CUST-19552
Dina Saied,Engineer,46,Male,C,Land,CUST-19553
Mahmoud Hamdy,Freelancer,53,Male,C,,CUST-19554
Ibrahim Fawzy,Sales_Rep,46,Female,B,Vehicle,CUST-19555
,Freelancer,60,Female,B,Vehicle,CUST-19556
,Accountant,32,Female,B,Vehicle,CUST-19557
Ibrahim Ghanem,Doctor,42,Female,C,,CUST-19558
Khaled El-Sayed,Teacher,39,Male,A,Vehicle,CUST-19559
Dina Hamdy,Sales_Rep,31,Female,B,Land,CUST-19560
Amira Ibrahim,Teacher,60,Male,D,,CUST-19561
Ahmed Hassan,Accountant,56,Male,B,,CUST-19562
Zaki Zaki,Sales_Rep,38,Female,B,Vehicle,CUST-19563
Omar Mahmoud,Teacher,50,Female,C,,CUST-19564
Mahmoud Hassan,Sales_Rep,26,Female,C,Land,CUST-19565
Layla Ibrahim,Technician,45,Female,B,Vehicle,CUST-19566
Mohamed Mansour,Freelancer,38,Female,A,Vehicle,CUST-19567
Zaki Ghanem,Doctor,43,Male,B,Land,CUST-19568
,Engineer,43,Male,C,Land,CUST-19569
Salma Mansour,Teacher,64,Female,B,,CUST-19570
Zaki Zaki,Technician,52,Male,C,,CUST-19571
Sherif Hamdy,Sales_Rep,43,Male,A,Land,CUST-19572
Ibrahim Kamel,Accountant,21,Female,A,Vehicle,CUST-19573
Ahmed Fawzy,Engineer,43,Female,D,Vehicle,CUST-19574
Karim Fawzy,Technician,26,Male,C,Land,CUST-19575
Nabil Zaki,Doctor,21,Female,B,Land,CUST-19576
Layla Mansour,Engineer,56,Male,D,,CUST-19577
Ibrahim Mansour,Freelancer,47,Male,C,,CUST-19578
Ahmed Mahmoud,Freelancer,34,Male,C,Vehicle,CUST-19579
Khaled Amr,Engineer,45,Male,D,Land,CUST-19580
Hassan Nabil,Teacher,65,Female,C,Land,CUST-19581
Heba Ibrahim,Sales_Rep,54,Female,B,Vehicle,CUST-19582
Tarek Hamdy,Teacher,47,Male,D,Vehicle,CUST-19583
Salma Mahmoud,Sales_Rep,58,Female,B,Land,CUST-19584
Omar Reda,Freelancer,36,Female,C,Vehicle,CUST-19585
Khaled Nabil,Doctor,30,Female,B,Vehicle,CUST-19586
Nabil Nabil,Engineer,44,Female,B,Vehicle,CUST-19587
Karim Kamel,Doctor,44,Male,B,,CUST-19588
Amira Hassan,Freelancer,63,Female,A,Vehicle,CUST-19589
Omar Adel,Freelancer,63,Female,D,,CUST-19590
Amira Ibrahim,Sales_Rep,62,Male,A,Vehicle,CUST-19591
,Doctor,36,Male,B,,CUST-19592
Ahmed Adel,Sales_Rep,42,Female,A,,CUST-19593
Tarek Adel,Freelancer,58,Female,C,,CUST-19594
Layla Hamdy,Sales_Rep,40,Female,C,,CUST-19595
Sara Saied,Technician,25,Male,C,Vehicle,CUST-19596
Layla Nabil,Sales_Rep,60,Male,A,,CUST-19597
,Engineer,57,Male,C,,CUST-19598
Nabil El-Sayed,Doctor,36,Male,B,Vehicle,CUST-19599
Mona Ghanem,Freelancer,53,Female,C,Land,CUST-19600
Mahmoud Ibrahim,Teacher,30,Female,C,,CUST-19601
,Accountant,60,Male,B,,CUST-19602
Amira Hassan,Doctor,43,Male,C,,CUST-19603
Bassem Ibrahim,Doctor,64,Female,C,,CUST-19604
Wael Reda,Sales_Rep,44,Male,A,Vehicle,CUST-19605
Wael Mansour,Teacher,37,Male,D,Vehicle,CUST-19606
Sherif Fawzy,Sales_Rep,44,Male,B,,CUST-19607
Dina Zaki,Accountant,47,Female,B,Vehicle,CUST-19608
Tarek Saied,Teacher,52,Male,C,Vehicle,CUST-19609
Sara Kamel,Sales_Rep,39,Male,A,Land,CUST-19610
Salma Abdel-Aziz,Teacher,39,Female,B,Land,CUST-19611
Sherif Reda,Engineer,41,Female,C,Land,CUST-19612
Mona El-Sayed,Engineer,31,Female,C,Vehicle,CUST-19613
Layla Hamdy,Freelancer,36,Male,D,Land,CUST-19614
Amira Adel,Sales_Rep,38,Male,C,Vehicle,CUST-19615
Zaki Fawzy,Engineer,36,Female,D,,CUST-19616
Layla Mahmoud,Sales_Rep,26,Female,B,Vehicle,CUST-19617
Sara Kamel,Doctor,32,Female,B,Land,CUST-19618
Hoda Saied,Accountant,27,Female,B,Vehicle,CUST-19619
Sara Mansour,Accountant,29,Male,C,Land,CUST-19620
Mona Hassan,Engineer,57,Male,B,,CUST-19621
Hoda Abdel-Aziz,Doctor,62,Male,D,Vehicle,CUST-19622
Wael Abdel-Aziz,Sales_Rep,49,Female,D,Vehicle,CUST-19623
Sherif Mahmoud,Technician,65,Female,B,Vehicle,CUST-19624
Sherif Saied,Teacher,51,Male,A,Land,CUST-19625
Zaki Kamel,Accountant,46,Female,C,Vehicle,CUST-19626
Salma El-Sayed,Doctor,38,Male,A,Land,CUST-19627
Hassan Mansour,Engineer,47,Female,A,Vehicle,CUST-19628
Ahmed Saied,Sales_Rep,42,Male,C,,CUST-19629
Mohamed Reda,Engineer,42,Male,D,Land,CUST-19630
Wael Fawzy,Sales_Rep,28,Male,B,Vehicle,CUST-19631
Salma Hamdy,Accountant,36,Male,A,,CUST-19632
Zaki Amr,Teacher,31,Female,B,Land,CUST-19633
Nabil Hassan,Engineer,61,Male,B,,CUST-19634
Karim Nabil,Technician,60,Male,C,,CUST-19635
Hoda Mansour,Sales_Rep,30,Male,B,,CUST-19636
Heba Saied,Freelancer,48,Male,C,,CUST-19637
Amira Ibrahim,Doctor,48,Female,B,Vehicle,CUST-19638
Hassan Hamdy,Doctor,21,Female,D,,CUST-19639
Nabil Fawzy,Freelancer,51,Female,B,Land,CUST-19640
Salma Ibrahim,Freelancer,41,Male,C,Vehicle,CUST-19641
Mona Kamel,Accountant,34,Male,D,Vehicle,CUST-19642
Karim Abdel-Aziz,Teacher,60,Female,D,Vehicle,CUST-19643
Ibrahim El-Sayed,Teacher,25,Female,A,,CUST-19644
Mostafa Kamel,Engineer,39,Male,B,Vehicle,CUST-19645
